ytid,aspect_list,caption,is_genre_pop,is_genre_rock,is_genre_jazz,is_genre_classical,is_genre_hip-hop,is_genre_country,is_genre_electronic,is_genre_reggae,is_genre_blues,is_genre_folk,is_genre_r&b,is_genre_metal,is_genre_punk,is_genre_soul,is_genre_gospel,is_genre_latin,is_genre_reggaeton,is_genre_disco,is_genre_indie,is_genre_alternative,is_genre_house,is_genre_techno,is_genre_trance,is_genre_dubstep,is_genre_ambient,is_genre_new age,is_genre_bluegrass,is_genre_grunge,is_genre_emo,is_genre_post-rock,is_genre_post-punk,is_genre_shoegaze,is_genre_industrial,is_genre_experimental,is_genre_noise,is_genre_synthwave,is_genre_chillwave,is_genre_lo-fi,is_genre_acoustic,is_genre_instrumental,is_genre_soundtrack,is_genre_world,is_genre_funk,is_genre_swing,is_genre_bossa nova,is_genre_k-pop,is_genre_j-pop,is_genre_c-pop,is_genre_t-pop,is_genre_amapiano,is_genre_afrobeats,is_genre_dancehall,is_genre_trap,is_genre_grime,is_genre_drum and bass,is_genre_dub,is_genre_salsa,is_instrument_guitar,is_instrument_piano,is_instrument_drums,is_instrument_bass,is_instrument_strings,is_instrument_voice,is_instrument_keyboard,is_instrument_synth,is_instrument_violin,is_instrument_saxophone,is_instrument_choir,is_instrument_trumpet,is_instrument_flute,is_instrument_clarinet,is_instrument_trombone,is_instrument_cello,is_instrument_harp,is_instrument_accordion,is_instrument_synthesizer,is_instrument_turntables,is_instrument_theremin,is_instrument_ukulele,is_instrument_banjo,is_instrument_mandolin,is_instrument_marimba,is_instrument_percussion,is_instrument_harmonica,is_instrument_didgeridoo,is_instrument_bagpipes,is_instrument_sitar,is_instrument_tabla,is_instrument_hats,is_instrument_kick,is_instrument_snare,is_instrument_tom,is_instrument_djembe,is_instrument_bongos,is_instrument_conga,is_instrument_timbales,is_instrument_steel drum,is_instrument_kalimba,is_instrument_zither,is_instrument_ocarina,is_instrument_bassoon,is_instrument_oboe,is_instrument_horn,is_emotion_happy,is_emotion_sad,is_emotion_angry,is_emotion_relaxed,is_emotion_excited,is_emotion_nostalgic,is_emotion_romantic,is_emotion_melancholic,is_emotion_energetic,is_emotion_calm,is_emotion_mysterious,is_emotion_joyful,is_emotion_hopeful,is_emotion_intense,is_emotion_peaceful,is_emotion_reflective,is_emotion_playful,is_emotion_dramatic,is_emotion_eerie,is_emotion_triumphant,is_emotion_depressed,is_emotion_anxious,is_emotion_confident,is_emotion_powerful,is_emotion_moody,caption_without_genre
-oP-XX28B0s,"['male singer', 'hip hop music', 'backup singers', 'live performance', 'live audience', 'super hits', 'piano accompaniment', 'groovy bass line', 'steady drumming line', 'slick drumming rhythm', 'emotional', 'romantic', 'passionate', 'together forever', 'love song', 'hip hop hits', 'groovy rhythm', 'dance song', 'hip hops love song', 'clapping rhythm']","A male singer sings this cool hip hop love song with backup singers in vocal harmony. The tempo is medium with keyboard accompaniment, piano accompaniment, steady drumming rhythm, clapping percussion and other sonic effects. The song is emotional and romantic with a cool dance  groove,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male singer sings this cool hip hop love song with backup singers in vocal harmony. The tempo is medium with keyboard accompaniment, piano accompaniment, steady drumming rhythm, clapping percussion and other sonic effects. The song is tional and romantic with a cool dance groove,"
-r2-9oyIzkQ,"['romance', 'wide background crowd screaming', 'electric guitar lick', 'emotional piano chord progression', 'passionate male vocal', 'low tom roll', 'soft crash cymbal', 'heartfelt', 'romantic', 'emotional', 'passionate']","The Romance song features an electric guitar lick, low toms roll and soft crash cymbal, followed by emotional piano chord progression and wide background crowd screams, as the passionate male vocal sings over it. Judging by the crowd sound effect, it seems that this is a live performance. Sounds emotional, passionate, heartfelt and romantic.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Romance song features an electric guitar lick, low toms roll and soft crash cymbal, followed by tional piano chord progression and wide background crowd screams, as the passionate male vocal sings over it. Judging by the crowd sound effect, it seems that this is a live performance. Sounds tional, passionate, heartfelt and romantic."
-rAhS48FkYw,"['low quality', 'pop', 'passionate male vocal', 'happy', 'fun', 'joyful', 'mellow kick hits', 'shimmering hi hats', 'wide electric guitar melody', 'wooden percussions', 'syncopated snare']","The low quality recording features a pop song that consists of a passionate male vocal singing over mellow kick hits, shimmering hi hats, wide electric guitar melody, syncopated snare and wooden percussion. The first half of the loop does not consist of the vocal, snare and hi hats. It sounds happy, fun and joyful.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a song that consists of a passionate male vocal singing over mellow kick hits, shimmering hi hats, wide electric guitar melody, syncopated snare and wooden percussion. The first half of the loop does not consist of the vocal, snare and hi hats. It sounds happy, fun and joyful."
-tmY1GEH3_Y,"['low quality', 'pop', 'echoing male vocal', 'punchy snare', 'shimmering hi hats', 'punchy kick', 'metallic percussions', 'synth lead melody', 'synth pad chords', 'groovy synth bass', 'energetic', 'exciting', 'nostalgic']","The low quality recording features a pop song that consists of an echoing male vocal singing over punchy kick and snare hits, shimmering hi hats, metallic percussions, synth lead melody, synth pad chords and groovy synth bass. It sounds energetic, nostalgic and exciting - like something you would hear in clubs during the 80s.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a song that consists of an echoing male vocal singing over punchy kick and snare hits, shimmering hi hats, lic percussions, synth lead melody, synth pad chords and groovy synth bass. It sounds energetic, nostalgic and exciting - like something you would hear in clubs during the 80s."
-v5hgCh3M2w,"['soft rock', 'passionate female vocal', 'wide electric guitar melody', 'punchy snare', 'shimmering hi hats', 'soft kick hits', 'groovy bass guitar', 'sad', 'emotional', 'passionate']","The Soft Rock song features a passionate female vocalist singing over a wide electric guitar melody, punchy snare, soft kick hits, groovy bass guitar and shimmering hi-hats. It sounds sad, emotional and passionate - like something you would listen to on a day you are feeling down.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Soft song features a passionate female vocalist singing over a wide electric guitar melody, punchy snare, soft kick hits, groovy bass guitar and shimmering hi-hats. It sounds sad, tional and passionate - like something you would listen to on a day you are feeling down."
-w12aSkQ9No,"['female vocalist', 'slow tempo', 'soprano', 'intense cello', 'beseeching', 'imploring', 'classical music', 'western classical', 'opera singer', 'violins', 'brass band', 'story telling', 'passionate', 'emotional', 'pleading', 'opera', 'orchestra', 'lilting melody', 'expressive vocals', 'emphatic vocals', 'ethereal', 'high notes', 'harp']","A female vocalist sings this soprano solo. The tempo is slow with a classic orchestral accompaniment of violin harmony, an intense incessant cello melody, brass instrument and organ. The song is an intense, emotional, beseeching, sad, and imploring classic opera .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"A female vocalist sings this soprano solo. The tempo is slow with a classic orchestral accompaniment of violin harmony, an intense incessant cello melody, brass instrument and organ. The song is an intense, tional, beseeching, sad, and imploring classic opera ."
-wymN80CiYU,"['male singer', 'backup singers', 'guitar lead', 'medium tempo', 'steady drumming rhythm', 'string section playing rhythmically', 'cymbals crashing', 'slick percussion clicks', 'strong bass line', 'keyboard harmony', 'modern pop hits', 'emotional', 'romantic', 'together for ever', 'i’m sorry', 'forgive me', 'love song', 'poor audio quality', 'heartfelt', 'vocal harmony', 'clapping percussions']","A male singer sings this beautiful melody with backup singers in vocal harmony. The song is medium tempo with a percussive string section, strong bass line, guitar lead, steady drumming rhythm , keyboard accompaniment and various percussion clicks. The song is emotional and romantic. The song is of poor audio quality.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male singer sings this beautiful melody with backup singers in vocal harmony. The song is medium tempo with a percussive string section, strong bass line, guitar lead, steady drumming rhythm , keyboard accompaniment and various percussion clicks. The song is tional and romantic. The song is of poor audio quality."
-zA6LL78KYU,"['low quality', 'folk', 'groovy bass', 'harmonica solo', 'clapping', 'groovy electric guitar chords', 'shimmering hi hats', 'boomy kicks', 'punchy snare', 'passionate female vocal', 'passionate', 'joyful']","The low quality recording features a folk song that consists of a passionate female vocal singing over harmonica solo, groovy bass, shimmering hi hats, punchy snare, boomy kicks, groovy electric guitar melody and some claps. It sounds passionate and joyful.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a song that consists of a passionate female vocal singing over harmonica solo, groovy bass, shimmering hi hats, punchy snare, boomy kicks, groovy electric guitar melody and some claps. It sounds passionate and joyful."
0-7PyzhzuYQ,"['bluegrass', 'no singer', 'instrumental', 'banjo', 'mandolin', 'acoustic guitar', 'playful', 'joyful', 'uplifting', 'easygoing', 'rural', 'pastoral']",This is a bluegrass music piece. There is a mandolin playing the main tune as the lead while a banjo and an acoustic guitar are supporting it in the melodic background. There is a joyful feeling to this piece. It could be used in the soundtrack of a movie or a TV show with a rural setting. It could also be used in the background of pastoral social media content.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This is a music piece. There is a mandolin playing the main tune as the lead while a banjo and an guitar are supporting it in the melodic background. There is a joyful feeling to this piece. It could be used in the of a movie or a TV show with a rural setting. It could also be used in the background of pastoral social media content.
01hjVJN9xCg,"['low fidelity recording', 'gospel', 'choir', 'piano', 'group vocals', 'female singer', 'male rapper', 'busy kick pattern', 'finger snaps', 'slow tempo', 'hopeful', 'spiritual']","A low fidelity recording of a gospel choir with group vocals, a female singer, a male rapper, piano, a busy kick pattern, finger snaps and a slow tempo. The mood is hopeful and spiritual.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"A low fidelity recording of a choir with group vocals, a female singer, a male rapper, piano, a busy kick pattern, finger snaps and a slow tempo. The mood is hopeful and spiritual."
0298WjE3_tk,"['female vocals', 'death metal music', 'bad sound quality', 'female chanting sounds', 'fast tempo', 'groovy drumming rhythm', 'distorted guitar rhythm', 'percussive bass line', 'groovy guitar rhythm', 'keyboard accompaniment', 'new age', 'enlightening', 'nirvana', 'game soundtrack', 'anime show', 'exciting', 'energetic', 'passionate', 'techno dance rhythm']","A female singer sings and chants with Emily. The tempo is fast with a quick drumming rhythm, percussive bass line, strong drumming rhythm and keyboard accompaniment. The song is exciting  and energetic. The song is an anime show soundtrack.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A female singer sings and chants with Emily. The tempo is fast with a quick drumming rhythm, percussive bass line, strong drumming rhythm and keyboard accompaniment. The song is exciting and energetic. The song is an anime show ."
03frQGyrgQ4,"['theremin', 'emotional', 'guitar accompaniment', 'poor audio quality', 'romantic', 'love song', 'endless love', 'forever together', 'ambient noises', 'youtube music video', 'beautiful love', 'pure and innocent', 'live performance', 'live audience', 'melancholic music', 'instrumental music', 'slow tempo', 'emotional', 'sad']",The song is an instrumental. The song is in slow tempo with a theremin playing a melancholic melody with a guitar accompaniment. The song is emotional and lilting. The audio quality is poor.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The song is an . The song is in slow tempo with a theremin playing a melancholic melody with a guitar accompaniment. The song is tional and lilting. The audio quality is poor.
03z0rpIkm5g,"['low quality', 'reggae/dub', 'mono', 'noisy', 'flat male vocal', 'punchy 808 bass', 'punchy snare', 'shimmering hi hats', 'groovy piano chords', 'energetic', 'addictive']","The low quality recording features a reggae/dub song that consists of a flat male vocal singing over punchy 808 bass, punchy snare, shimmering hi hats and groovy piano chords. It sounds energetic, groovy and the recording is noisy and in mono - due to the fact that the sound is coming from the right channel only.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a / song that consists of a flat male vocal singing over punchy 808 bass, punchy snare, shimmering hi hats and groovy piano chords. It sounds energetic, groovy and the recording is noisy and in mono - due to the fact that the sound is coming from the right channel only."
07-3grCQ8EU,"['polish folk music', 'wedding music', 'instrumental', 'polish fiddle', 'mandolin', 'baraban', 'festive', 'joyful', 'folk dance']","This is a Polish folk music piece meant to be played at weddings. This is an instrumental piece. The melody is played by a Polish fiddle, while there are occasional notes that can be heard from the background of an instrument that sounds like a mandolin. The rhythmic background is probably from the Polish percussive instrument baraban. There is a joyful atmosphere. This piece could be played at Polish weddings or it could be used in the soundtrack of a historical movie or a TV show that takes place in an Eastern European town.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"This is a Polish music piece meant to be played at weddings. This is an piece. The melody is played by a Polish fiddle, while there are occasional notes that can be heard from the background of an instrument that sounds like a mandolin. The rhythmic background is probably from the Polish percussive instrument baraban. There is a joyful atmosphere. This piece could be played at Polish weddings or it could be used in the of a historical movie or a TV show that takes place in an Eastern European town."
07xGXxIHOL4,"['male singer', 'slow tempo', 'romantic piano', 'ambient music', 'saxophone harmony', 'steady drumming', 'groovy bass line', 'r&b', 'soul', 'blues', 'jazz', 'complex harmony', 'syncopated', 'pleasant', 'romantic', 'emotional', 'sentimental', 'love song', 'wedding song', 'proposal song']","A male vocalist sings this soft love song. The tempo is slow with a romantic piano accompaniment, groovy bass line, steady drumming and ambient saxophone harmony. The song is a romantic, emotional, mellow, sentimental, proposal or wedding song. This song is a R&B/Soul song.",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male vocalist sings this soft love song. The tempo is slow with a romantic piano accompaniment, groovy bass line, steady drumming and saxophone harmony. The song is a romantic, tional, mellow, sentimental, proposal or wedding song. This song is a / song."
08u-jdwjM74,"['pop song', 'boy band', 'male voice', 'bass', 'synth', 'programmed percussion', 'shaker', 'slow tempo', 'romantic song']",This pop song features a male voice singing the main melody. This is accompanied by programmed percussion playing a simple beat. The snare is struck on alternate counts. The bass plays the root notes of the chords. A synth plays chords on the first count of every bar. A shaker plays a pattern in the background. The mood of this song is romantic. This song can be played in a romantic movie.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This song features a male voice singing the main melody. This is accompanied by programmed percussion playing a simple beat. The snare is struck on alternate counts. The bass plays the root notes of the chords. A synth plays chords on the first count of every bar. A shaker plays a pattern in the background. The mood of this song is romantic. This song can be played in a romantic movie.
0ADP-O_V3vA,"['duet', 'fast tempo', 'upbeat', 'ukrainian song', 'spirited', 'enthusiastic', 'energetic', 'buoyant', 'bright', 'colourful', 'catchy', 'simple melody', 'cheerful', 'high-spirited', 'pop', 'foreign language', 'infectious', 'folk', 'regional music', 'keyboard harmony', 'groovy bass lines', 'infectious drumming', 'galloping rhythm', 'rhythmic acoustic guitar']","This song is a lively Ukrainian duet. The tempo is fast and upbeat with a bright keyboard harmony, infectious drumming , groovy bass line and rhythmic acoustic guitar. The music is energetic, enthusiastic, lively, high-spirited , cheerful, happy, warm, buoyant and catchy with a simple melody. This song is a Ukrainian Pop song.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This song is a lively Ukrainian duet. The tempo is fast and upbeat with a bright keyboard harmony, infectious drumming , groovy bass line and rhythmic guitar. The music is energetic, enthusiastic, lively, high-spirited , cheerful, happy, warm, buoyant and catchy with a simple melody. This song is a Ukrainian song."
0AGHo8V8HpM,"['instrumental', 'fast tempo', 'cello harmony', 'exquisite', 'creative', 'art music', 'italian  music', 'italian composition', 'italian composer', 'bow stringed instrument', 'lively', 'intense', 'rich', 'classical', 'western classical', 'baroque', 'harpsichord accompaniment']","This music is instrumental. The tempo is fast with a spirited cello and harpsichord accompaniment. The music is lively, intense, rich, complex , exquisite and engaging. This music a Western Classical.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"This music is . The tempo is fast with a spirited cello and harpsichord accompaniment. The music is lively, intense, rich, complex , exquisite and engaging. This music a Western ."
0EzWmAPwoTs,"['rock', 'energetic male vocal', 'repetitive electric guitar melody', 'groovy bass', 'punchy snare', 'punchy kick', 'shimmering hi hats', 'short drums roll', 'energetic crash cymbal', 'energetic', 'passionate']","The Rock song features an energetic male vocal singing over repetitive electric guitar melody, groovy bass, punchy kick and snare, shimmering hi hats and energetic crash cymbal. There is a short drum roll that represents a variation in a repetitive loop. It sounds energetic and passionate.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The song features an energetic male vocal singing over repetitive electric guitar melody, groovy bass, punchy kick and snare, shimmering hi hats and energetic crash cymbal. There is a short drum roll that represents a variation in a repetitive loop. It sounds energetic and passionate."
