aspect_list,original_aspect_list,temperature,generated_tempo_tags,generated_genre_tags,generated_mood_tags,generated_instrument_tags,id
"['bass guitar', 'dance', 'drums', 'funky', 'medium to uptempo', 'playful', 'pop', 'pop song', 'rock music', 'uptempo']","['drums', 'bass', 'keyboard', 'happy', 'house']",1.5,"['uptempo', 'medium to uptempo']","['pop song', 'rock music', 'pop', 'dance']","['funky', 'playful']",['bass guitar'],c5d0f67c972099689c7c6c8bd861c664
"['aggressive', 'electronic', 'energetic', 'piano', 'slow']","['drums', 'bass', 'electronic', 'classical', 'emotional', 'violin', 'piano']",0.8,['slow'],[],"['aggressive', 'energetic']",[],0d4eb306fe4a1b705b87c5c63d48d218
"['electronic', 'electronic drums', 'energetic', 'fast tempo', 'house', 'hypnotic', 'no singer', 'psychedelic']","['electronic', 'violin', 'house', 'funk']",0.5,['fast tempo'],['electronic'],"['hypnotic', 'energetic', 'psychedelic']","['electronic drums', 'no singer']",c8b362caefb53120dd4a2eef2a554eae
"['classical music', 'fast tempo', 'no percussion', 'no voices', 'piano', 'soft rock']","['electronic', 'keyboard', 'funk']",1.5,['fast tempo'],['classical music'],['soft rock'],"['no percussion', 'piano', 'no voices']",aa7a68a575c14548166cc59b982cb68f
"['bass', 'emotional', 'passionate', 'pop', 'slow tempo']","['drums', 'bass', 'guitar', 'rock', 'emotional', 'pop', 'indie']",2.0,['slow tempo'],[],"['passionate', 'emotional']",[],e42f9181caa966812215e33cc2c826ea
"['clapping', 'digital drums', 'medium to uptempo', 'no voices', 'nostalgic', 'passionate female vocal', 'pop']","['dance', 'drums', 'pop', 'energetic']",0.8,['medium to uptempo'],[],['nostalgic'],"['digital drums', 'clapping', 'no voices', 'passionate female vocal']",ee4fa97cfe41fcc6da6d0a8d3a86d145
"['drums', 'e-guitar', 'energetic', 'medium tempo', 'pop']","['energetic', 'drums', 'electronic', 'pop', 'keyboard']",2.0,['medium tempo'],[],['energetic'],['e-guitar'],a5666a94ae7e934e3aa4d6cf5831cfe0
"['classical', 'jazz', 'mellow', 'passionate', 'piano', 'rock', 'romantic', 'uptempo', 'violin']","['drums', 'happy', 'pop', 'piano']",1.5,['uptempo'],"['classical', 'rock', 'jazz']","['passionate', 'romantic', 'mellow']",['violin'],8661fc35ffbd6b304d6cdad247aec9b9
"['ambient sounds', 'bass', 'cinematic', 'hard rock', 'heavy metal', 'medium tempo', 'moderate tempo', 'rock']","['drums', 'bass', 'rock', 'emotional', 'indie']",2.0,"['medium tempo', 'moderate tempo']","['ambient sounds', 'cinematic']","['hard rock', 'heavy metal']",[],d96d315d7aabe5b2fe63e562dfd0e8b3
"['electronic dance music', 'electronic drums', 'groovy bass line', 'keyboard', 'medium tempo', 'mellow']","['bass', 'guitar', 'electronic', 'funk', 'keyboard', 'piano']",0.8,['medium tempo'],['electronic dance music'],['mellow'],"['groovy bass line', 'electronic drums']",d2dbbadcad0ef0f0cedf2dc4c264ab78
"['acoustic guitar', 'country music', 'e-bass', 'playful', 'uptempo']",[],2.0,['uptempo'],['country music'],['playful'],"['acoustic guitar', 'e-bass']",567aab2347552991f30be53353a5dbc9
"['energetic', 'keyboard', 'medium tempo', 'pop', 'punchy snare', 'upbeat']","['dance', 'drums', 'pop', 'energetic']",0.8,"['upbeat', 'medium tempo']",[],['energetic'],"['punchy snare', 'keyboard']",e33b959f32a8c9ba2aa1c5173c4d4e43
"['drums', 'energetic', 'fast tempo', 'house', 'male voice', 'upbeat']","['drums', 'bass', 'emotional', 'reggae', 'keyboard', 'house']",1.0,"['upbeat', 'fast tempo']",[],['energetic'],['male voice'],af79f2f8d95b06f4f416389985733a79
"['ambient noises', 'cheerful', 'classical', 'classical music', 'emotional', 'fast tempo', 'medium to uptempo', 'passionate', 'violin']","['ambient', 'emotional', 'piano', 'classical']",0.5,"['medium to uptempo', 'fast tempo']","['classical music', 'ambient noises']","['passionate', 'emotional', 'cheerful']",['violin'],edf5891dd62cf51987a6edb2137b2a42
"['e-guitar', 'energetic', 'medium to uptempo', 'passionate', 'passionate female vocal', 'rock']","['pop', 'funk', 'rock', 'guitar']",0.8,['medium to uptempo'],[],"['energetic', 'passionate']","['e-guitar', 'passionate female vocal']",aec92b8cb2295e54d79e7b13663ccdd7
"['ambient', 'calming', 'jazz', 'male vocalist', 'upbeat']","['ambient', 'happy', 'rock', 'guitar']",0.8,['upbeat'],['jazz'],['calming'],['male vocalist'],fdeba4829ce87a951abd34c6c9ca13c7
"['e-guitar', 'fun', 'groovy bass', 'happy', 'pop', 'shimmering shakers', 'upbeat']","['energetic', 'happy', 'violin', 'classical']",2.0,['upbeat'],['pop'],['fun'],"['groovy bass', 'shimmering shakers', 'e-guitar']",adeccd6ddfe7b7a0281651420f1f6d5b
"['bass', 'digital drums', 'medium to uptempo', 'playful', 'pop']","['energetic', 'drums', 'bass', 'dance', 'pop']",1.0,['medium to uptempo'],[],['playful'],['digital drums'],a007275fe1aedb1d6289f36c84a58b1d
"['classical', 'ethereal', 'fast tempo', 'happy', 'no voices']","['piano', 'happy', 'classical']",1.0,['fast tempo'],['classical'],"['ethereal', 'happy']",['no voices'],83b11a935c4f43ea42f2022fdf8603f3
"['male voice singing', 'medium to uptempo', 'mellow', 'passionate female vocal', 'pop', 'punchy kick', 'slower tempo', 'syncopated snare']","['dance', 'happy', 'pop', 'guitar']",1.5,"['slower tempo', 'medium to uptempo', 'syncopated snare']",[],['mellow'],"['punchy kick', 'male voice singing', 'passionate female vocal']",3db0658a5a17627ac716a8b836d3ea14
"['acoustic drums', 'aggressive', 'chaotic', 'electronic', 'energetic', 'fast tempo']","['electronic', 'emotional', 'piano', 'classical']",1.0,['fast tempo'],[],"['aggressive', 'chaotic', 'energetic']",['acoustic drums'],05678e12255a8a3f742d12070198542d
"['acoustic guitar', 'classical', 'drums', 'emotional', 'no voice', 'slower to medium tempo']","['drums', 'rock', 'classical', 'emotional', 'strings', 'piano']",1.5,['slower to medium tempo'],[],['emotional'],"['acoustic guitar', 'no voice']",9935b4936c0590536244b7a6190df45a
"['ambient', 'bass', 'classical music', 'ethereal', 'meditative', 'percussion', 'slow tempo']","['drums', 'bass', 'guitar', 'funk', 'jazz']",1.5,['slow tempo'],"['classical music', 'ambient']","['meditative', 'ethereal']",['percussion'],86a785c30e259331b8b304183e622f00
"['dance', 'drums', 'energetic', 'female voice', 'funk', 'medium to uptempo', 'piano']","['drums', 'energetic', 'indie', 'bass']",0.5,['medium to uptempo'],['dance'],"['energetic', 'funk']","['piano', 'female voice']",cd2262702e4cb1f28d47a0626e8e58cd
"['emotional', 'happy', 'medium tempo', 'no voices', 'passionate', 'pop']","['jazz', 'funk', 'guitar']",1.5,['medium tempo'],['pop'],"['emotional', 'passionate', 'happy']",['no voices'],11e8d31f96cfd290733539bacbfde731
"['emotional', 'male voice singing', 'piano', 'pop', 'uptempo']","['energetic', 'bass', 'pop', 'orchestral', 'piano']",1.0,['uptempo'],[],['emotional'],['male voice singing'],78481c3a1df446797b4bb669410413cd
"['dance', 'groovy bass', 'joyful', 'percussion', 'uptempo']",[],2.0,['uptempo'],['dance'],['joyful'],"['groovy bass', 'percussion']",66271032177d3aad691a78bc1b71ca3a
"['dance', 'electronic drums', 'exciting', 'female voice', 'medium tempo', 'trumpets']","['emotional', 'piano', 'classical']",1.0,['medium tempo'],['dance'],['exciting'],"['female voice', 'electronic drums', 'trumpets']",38a8b1dbf2eae386809ee7cd2fe536f6
"['acoustic guitar', 'clapping', 'exciting', 'folk', 'medium tempo']",[],2.0,['medium tempo'],['folk'],['exciting'],"['clapping', 'acoustic guitar']",abdf000e071b9f270036abc3a99491ce
"['emotional', 'keyboard accompaniment', 'passionate male vocal', 'pop', 'steady rhythm']",[],2.0,['steady rhythm'],['pop'],['emotional'],"['keyboard accompaniment', 'passionate male vocal']",9be18cf1239e45ba161befef4bd60166
"['folk', 'happy', 'medium tempo', 'shimmering shakers']","['emotional', 'piano', 'classical']",1.0,['medium tempo'],['folk'],['happy'],['shimmering shakers'],ee76179532b4e8acb2bf18584c647c0c
"['electronic music', 'fast tempo', 'folk', 'harsh', 'tambourine']","['electronic', 'emotional', 'piano']",2.0,['fast tempo'],"['electronic music', 'folk']",['harsh'],['tambourine'],55cd447089e1f952be54cd470a5a387c
"['electric guitar', 'energetic', 'groovy', 'guitar solo', 'hip hop', 'punchy kick', 'rock']",[],2.0,['groovy'],"['hip hop', 'rock']",['energetic'],"['electric guitar', 'punchy kick', 'guitar solo']",3c773b0b8d4a2bb2ec6520fae68b5cca
"['bass', 'dramatic', 'electronic', 'female vocal', 'male vocal', 'piano', 'slow', 'slow tempo']","['drums', 'electronic', 'pop', 'happy', 'piano']",2.0,"['slow', 'slow tempo']",[],['dramatic'],"['female vocal', 'male vocal', 'bass']",ab432b0f6d37fbbe12b4ebd89cf105d9
"['e-bass', 'energetic', 'female voice', 'rock', 'uptempo', 'weird']","['happy', 'pop', 'piano']",0.5,['uptempo'],['rock'],"['weird', 'energetic']","['female voice', 'e-bass']",f7979ac0379e0b0d4cbb6aafc683a23b
"['calming', 'classical', 'no percussion', 'uptempo']","['energetic', 'pop', 'guitar', 'classical']",1.0,['uptempo'],[],['calming'],['no percussion'],5badc70b85a079ec15313ac13a298ad4
"['classical', 'emotional', 'medium to uptempo', 'violin']","['classical', 'emotional', 'strings', 'orchestral', 'violin', 'piano']",1.5,['medium to uptempo'],[],['emotional'],[],2f574ce3cc672f59b93685faba118bff
"['epic', 'male voice', 'moderate tempo', 'movie music']",[],2.0,['moderate tempo'],['movie music'],['epic'],['male voice'],09ca0fb9f290a0b8b34ecd6cd60f8d79
"['groovy double bass', 'jazz', 'no singer', 'passionate', 'passionate female vocal', 'shimmering shakers']","['electronic', 'emotional', 'piano']",1.0,['groovy double bass'],['jazz'],['passionate'],"['passionate female vocal', 'shimmering shakers', 'no singer']",dbb164fae01f9494afec6eddb4f593ab
"['acoustic guitar', 'electronic dance music', 'electronic drums', 'keyboard', 'male voice', 'moderate tempo', 'no voices', 'passionate']","['emotional', 'piano', 'classical']",0.8,['moderate tempo'],['electronic dance music'],['passionate'],"['electronic drums', 'male voice', 'keyboard', 'no voices', 'acoustic guitar']",5c04c5655a5e01e8b6267610d39ac7f7
"['ambient noises', 'bass', 'happy mood', 'percussion', 'uptempo']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",0.8,['uptempo'],['ambient noises'],['happy mood'],['percussion'],7446c2fac8b158ccaed58e4feaa07358
"['dance', 'eerie', 'electronic drums', 'keyboard', 'upbeat']","['drums', 'bass', 'dance', 'keyboard', 'happy', 'house']",0.5,['upbeat'],[],['eerie'],['electronic drums'],a8ac1b7cee647739d581820fa4bc957c
"['acoustic guitar', 'electronic music', 'groovy', 'mysterious', 'psychedelic']",[],2.0,['groovy'],['electronic music'],"['mysterious', 'psychedelic']",['acoustic guitar'],500b8b859dc9a2fa54e871006213d987
"['alternative rock', 'bass', 'cinematic', 'happy mood', 'male voice', 'moderate tempo', 'slow rock', 'slow tempo', 'soothing', 'uptempo']","['drums', 'jazz', 'bass', 'funk']",0.5,"['slow tempo', 'moderate tempo', 'slow rock', 'uptempo']","['alternative rock', 'cinematic']","['soothing', 'happy mood']",['male voice'],03b7a345baff4b82bef72124dd5d7e8c
"['cheerful', 'guitar', 'piano', 'pop', 'upbeat']","['drums', 'bass', 'guitar', 'electronic', 'emotional', 'pop', 'keyboard']",0.5,['upbeat'],[],['cheerful'],['piano'],0ef76672c66c235284afd7850dcf4376
"['acoustic guitar', 'emotional', 'folk', 'joyful', 'medium tempo', 'passionate', 'uplifting', 'violin']","['happy', 'pop', 'folk', 'guitar']",1.5,['medium tempo'],[],"['passionate', 'emotional', 'joyful', 'uplifting']","['violin', 'acoustic guitar']",13f0b5d128a5ada69b9b8e9b9b4c1ebd
"['cheerful', 'danceable', 'emotional', 'energetic', 'keyboard', 'rising pattern']","['drums', 'bass', 'keyboard', 'happy', 'house']",0.8,['rising pattern'],['danceable'],"['energetic', 'emotional', 'cheerful']",[],3f2a5459bb8ee8e7b72a7d813c41c9ff
"['emotional', 'flat male vocal', 'pop', 'r&b', 'uptempo']","['electronic', 'happy', 'pop', 'guitar']",1.0,['uptempo'],['r&b'],['emotional'],['flat male vocal'],a73a5a5d8a0dd5bd322ff6df950e0f21
"['dreamy', 'drums', 'electronic music', 'energetic', 'no voices', 'slow tempo', 'uptempo']","['strings', 'happy', 'orchestral']",2.0,"['slow tempo', 'uptempo']",['electronic music'],"['energetic', 'dreamy']","['drums', 'no voices']",25f2db6dee98865751b65295123dc29d
"['bass', 'dance song', 'happy mood', 'moderate tempo', 'percussion', 'uptempo']","['drums', 'bass', 'funk', 'rock']",1.0,"['moderate tempo', 'uptempo']",['dance song'],['happy mood'],['percussion'],29e5646135c3be71a22c536c9822b287
"['dance', 'harsh', 'no voice', 'shimmering shakers', 'uptempo']","['emotional', 'jazz', 'guitar']",0.8,['uptempo'],['dance'],['harsh'],"['no voice', 'shimmering shakers']",6e47e32a6f9a6fc37ce5680f24880e9a
"['ambient sounds', 'energetic', 'groovy bass', 'medium fast tempo', 'romantic', 'slow tempo']",[],2.0,"['slow tempo', 'medium fast tempo']",['ambient sounds'],"['romantic', 'energetic']",['groovy bass'],23ab47eb3129b4a6235d73cd7c7829ad
"['blues', 'dance', 'flat male vocal', 'fun', 'groovy', 'happy', 'intense', 'jazz', 'passionate', 'suspenseful']","['energetic', 'rock', 'guitar']",1.0,['groovy'],"['blues', 'dance', 'jazz']","['passionate', 'happy', 'suspenseful', 'intense', 'fun']",['flat male vocal'],7413039d264786b1a451048c510444c5
"['dance', 'electronic drums', 'male vocal', 'uplifting', 'uptempo']","['drums', 'happy', 'pop']",2.0,['uptempo'],['dance'],['uplifting'],"['electronic drums', 'male vocal']",1d68a3c698dd0bed99de12a13465ad66
"['electronic music', 'ethereal', 'fast tempo', 'male voice', 'medium tempo']","['emotional', 'piano', 'classical']",2.0,"['medium tempo', 'fast tempo']",['electronic music'],['ethereal'],['male voice'],0f46d411a147b544422774b01d7b609a
"['gospel', 'guitar', 'moderate tempo', 'spiritual']","['energetic', 'drums', 'rock', 'guitar']",0.8,['moderate tempo'],['gospel'],['spiritual'],[],3b12f9f5b61de680ef2aa486e1bc1a01
"['cheerful', 'dance music', 'fast tempo', 'groovy bass line', 'keyboard harmony', 'slow tempo', 'upbeat']",[],2.0,"['slow tempo', 'upbeat', 'fast tempo']",['dance music'],['cheerful'],"['keyboard harmony', 'groovy bass line']",7ef5f1f3fe9c6faeca63df9776fa3bc1
"['cinematic', 'epic', 'male voice singing', 'medium tempo']",[],2.0,['medium tempo'],['cinematic'],['epic'],['male voice singing'],50a25cbba6c3a2f938df595fd67a3b2e
"['ambient noises', 'emotional', 'no percussion', 'no voices', 'slow tempo']",[],2.0,['slow tempo'],['ambient noises'],['emotional'],"['no voices', 'no percussion']",342d8dae148dbfbd8e30bdc287685f05
"['bass', 'dance', 'electronic drums', 'energetic', 'medium to uptempo']","['energetic', 'drums', 'bass', 'dance', 'pop', 'happy']",1.0,['medium to uptempo'],[],[],['electronic drums'],318a15826c35d1181041542059e00f83
"['acoustic guitar', 'passionate', 'pop', 'punchy snare', 'uptempo']","['ambient', 'emotional', 'pop', 'keyboard']",1.5,['uptempo'],[],['passionate'],"['punchy snare', 'acoustic guitar']",805423db59823189170e3edab09c1a02
"['blues', 'chaotic', 'dark', 'energetic', 'flat male vocal', 'groovy', 'hip hop', 'male vocalist', 'punchy kick', 'rock']","['energetic', 'strings', 'orchestral']",1.0,['groovy'],"['rock', 'blues', 'hip hop']","['energetic', 'chaotic', 'dark']","['punchy kick', 'male vocalist', 'flat male vocal']",8ab66d4802ecc04eb0854c00ab14a55b
"['acoustic drums', 'bass guitar', 'cheerful', 'drums', 'electric guitar', 'energetic', 'piano', 'playful', 'rock music', 'uptempo']","['energetic', 'drums', 'rock', 'guitar']",1.0,['uptempo'],['rock music'],"['energetic', 'cheerful', 'playful']","['bass guitar', 'electric guitar', 'piano', 'acoustic drums']",70509e4a1fbf891f261a67045958e3b4
"['4 on the floor kick pattern', 'clapping', 'fun', 'groovy synth bass', 'happy', 'pop']","['emotional', 'drums', 'pop', 'folk']",0.8,"['4 on the floor kick pattern', 'groovy synth bass']",[],"['happy', 'fun']",['clapping'],8e733696f0e2c001c7178f18474b0eeb
"['digital drums', 'energetic', 'fast tempo', 'female singer', 'medium tempo', 'passionate', 'pop']",[],2.0,"['medium tempo', 'fast tempo']",['pop'],"['passionate', 'energetic']","['female singer', 'digital drums']",a869cef076ce77d650c3ee7a91713a34
"['acoustic guitar', 'female voice', 'fun', 'hard rock', 'male singer', 'medium tempo', 'rock', 'slow tempo', 'uptempo']","['electronic', 'energetic', 'bass']",0.8,"['slow tempo', 'medium tempo', 'uptempo']",['rock'],"['fun', 'hard rock']","['male singer', 'acoustic guitar', 'female voice']",40d940e6c3191a61c7b58a3fcfe639af
"['acoustic guitar', 'drums', 'energetic', 'female vocal', 'flat male vocal', 'medium to uptempo', 'pop']","['electronic', 'happy', 'piano']",2.0,['medium to uptempo'],['pop'],['energetic'],"['drums', 'acoustic guitar', 'female vocal', 'flat male vocal']",beb28343450dbae96fd5a0429213d198
"['ambient', 'digital drums', 'energetic', 'exciting', 'flat male vocal', 'fun', 'groovy piano chords', 'pop', 'punchy snare']","['ambient', 'emotional', 'strings', 'orchestral']",0.8,['groovy piano chords'],['pop'],"['energetic', 'fun', 'exciting']","['punchy snare', 'flat male vocal', 'digital drums']",8a0968069038ce38c767bd99f04fd4c2
"['electric guitar', 'hard rock', 'medium tempo', 'rock']","['bass', 'rock', 'emotional', 'pop', 'indie']",1.5,['medium tempo'],[],['hard rock'],['electric guitar'],5a8bb9d62ccc45885965ca8335de2286
"['blues', 'e-guitar', 'energetic', 'groovy bass', 'piano', 'uptempo']","['happy', 'pop', 'piano']",0.8,['uptempo'],['blues'],['energetic'],"['e-guitar', 'piano', 'groovy bass']",5d43156814a260364bb73baa4c0a33dd
"['bass', 'dance music', 'happy mood', 'percussion', 'slow tempo']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",1.0,['slow tempo'],['dance music'],['happy mood'],['percussion'],f207bde199e7f38211522e1e3fc0b4d9
"['acoustic guitar', 'fast tempo', 'guitar', 'happy mood', 'no voice', 'techno']","['electronic', 'emotional', 'guitar', 'piano']",0.5,['fast tempo'],['techno'],['happy mood'],"['no voice', 'acoustic guitar']",9ad15bc660ac0bacd6339193b39dde5c
"['afrobeat', 'bass guitar', 'classical music', 'dance', 'danceable', 'dramatic', 'electronic', 'keyboard', 'movie music', 'playful', 'strings']","['drums', 'bass', 'dance', 'keyboard', 'happy']",1.0,['afrobeat'],"['danceable', 'electronic', 'dance', 'classical music', 'movie music']","['dramatic', 'playful']","['strings', 'bass guitar']",2645772c9d3e0a1fd8b2adef0b76795d
"['drums', 'energetic', 'folk', 'medium tempo', 'percussion', 'positive', 'uplifting']","['ambient', 'emotional', 'piano']",1.0,['medium tempo'],['folk'],"['uplifting', 'energetic', 'positive']","['percussion', 'drums']",4b4a42e90a83f9e82bda393d92f9e325
"['alternative rock', 'bass', 'classical', 'eerie', 'heavy metal', 'moderate tempo', 'no voice']","['energetic', 'drums', 'bass', 'rock']",0.5,['moderate tempo'],"['alternative rock', 'classical']","['eerie', 'heavy metal']",['no voice'],17034de027b90a478854b15e10a9627d
"['acoustic guitar', 'medium tempo', 'melancholic', 'piano', 'rock music', 'slow tempo']","['energetic', 'drums', 'keyboard', 'indie', 'violin', 'piano']",0.8,"['medium tempo', 'slow tempo']",['rock music'],['melancholic'],['acoustic guitar'],c283d1b91865bb24a88ef9e4957dc098
