instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"clapping, steady drumming","soft rock, mellow",movie music,"medium fast tempo, afrobeat","clapping, steady drumming, soft rock, mellow, movie music, medium fast tempo, afrobeat",sample_0123
"keyboard, trumpets, shimmering cymbals, electric guitar","energetic, passionate",ballad,groovy synth bass,"keyboard, trumpets, shimmering cymbals, electric guitar, energetic, passionate, ballad, groovy synth bass",sample_0124
"no singer, strings, keyboard, male vocal, groovy bass line",inspiring,"meditation, rap, movie music, classical, reggae","medium tempo, groovy","no singer, strings, keyboard, male vocal, groovy bass line, inspiring, meditation, rap, movie music, classical, reggae, medium tempo, groovy",sample_0125
"drums, punchy kick, keyboard, female vocal","psychedelic, energetic, fun, uplifting, soft, emotional, happy mood","rock, gospel",slow tempo,"drums, punchy kick, keyboard, female vocal, psychedelic, energetic, fun, uplifting, soft, emotional, happy mood, rock, gospel, slow tempo",sample_0126
"percussion, passionate female vocal, guitar, electronic drums, e-guitar, steady drumming rhythm, shimmering shakers, keyboard accompaniment",melancholic,reggae,groovy bas slime,"percussion, passionate female vocal, guitar, electronic drums, e-guitar, steady drumming rhythm, shimmering shakers, keyboard accompaniment, melancholic, reggae, groovy bas slime",sample_0127
"acoustic guitar, no percussion, keyboard","meditative, passionate",techno,"rhythmic, groovy piano chords, groovy double bass, afrobeat","acoustic guitar, no percussion, keyboard, meditative, passionate, techno, rhythmic, groovy piano chords, groovy double bass, afrobeat",sample_0128
"electric guitar, no voices, tambourine, passionate male vocal, groovy bass line","joyful, happy, calming, passionate",jazz,slower tempo,"electric guitar, no voices, tambourine, passionate male vocal, groovy bass line, joyful, happy, calming, passionate, jazz, slower tempo",sample_0129
"bass, keyboard accompaniment, drums, acoustic guitar","sentimental, poignant, calming, psychedelic, sad, happy, intense, cheerful, emotional, calm","ambient, pop song, classical music, trap, jazz, cinematic, meditation, ambient sounds","fast tempo, syncopated harmony, upbeat","bass, keyboard accompaniment, drums, acoustic guitar, sentimental, poignant, calming, psychedelic, sad, happy, intense, cheerful, emotional, calm, ambient, pop song, classical music, trap, jazz, cinematic, meditation, ambient sounds, fast tempo, syncopated harmony, upbeat",sample_0130
flat male vocal,calming,"ballad, electronic","slow tempo, medium fast tempo, rhythmic patter","flat male vocal, calming, ballad, electronic, slow tempo, medium fast tempo, rhythmic patter",sample_0131
"male vocal, e-bass, claps, male voice","fun, chaotic, soft, dramatic, passionate, playful, emotional, weird","classical, country music",medium fast tempo,"male vocal, e-bass, claps, male voice, fun, chaotic, soft, dramatic, passionate, playful, emotional, weird, classical, country music, medium fast tempo",sample_0132
cello,"hypnotic, dark, passionate, joyful, fun, nostalgic","indie, classical music","steady rhythm, groovy","cello, hypnotic, dark, passionate, joyful, fun, nostalgic, indie, classical music, steady rhythm, groovy",sample_0133
"percussion, acoustic guitar, piano, punchy snare, groovy bass, no voice",aggressive,"metal, electronic music, ambient sounds, ballad, pop, soul, pop song",medium tempo,"percussion, acoustic guitar, piano, punchy snare, groovy bass, no voice, aggressive, metal, electronic music, ambient sounds, ballad, pop, soul, pop song, medium tempo",sample_0134
steady drumming,inspiring,"blues, hip hop","slower tempo, dance groove, medium tempo, groovy rhythm, strong drumming rhythm","steady drumming, inspiring, blues, hip hop, slower tempo, dance groove, medium tempo, groovy rhythm, strong drumming rhythm",sample_0135
male voice,"energetic, mellow, happy mood","metal, classical, alternative rock",slow rock,"male voice, energetic, mellow, happy mood, metal, classical, alternative rock, slow rock",sample_0136
"piano accompaniment, acoustic drums",passionate,metal,"4 on the floor kick pattern, groovy music, dance groove, slow tempo, groovy synth bass, afrobeat, medium to uptempo","piano accompaniment, acoustic drums, passionate, metal, 4 on the floor kick pattern, groovy music, dance groove, slow tempo, groovy synth bass, afrobeat, medium to uptempo",sample_0137
"male vocal, tambourine","hypnotic, inspiring, dreamy, soothing, soft rock, sad, happy, happy mood",western classical music,"moderate tempo, syncopated rhythms, 4 on the floor kick pattern","male vocal, tambourine, hypnotic, inspiring, dreamy, soothing, soft rock, sad, happy, happy mood, western classical music, moderate tempo, syncopated rhythms, 4 on the floor kick pattern",sample_0138
"punchy kick, passionate female vocal, keyboard accompaniment, piano, bass","sad, passionate, calm, heavy metal, melancholic, gentle, calming","indie, folk song",dance rhythm,"punchy kick, passionate female vocal, keyboard accompaniment, piano, bass, sad, passionate, calm, heavy metal, melancholic, gentle, calming, indie, folk song, dance rhythm",sample_0139
"acoustic drums, digital drums, no singer","happy mood, harsh, passionate, uplifting",soulful,beat boxing,"acoustic drums, digital drums, no singer, happy mood, harsh, passionate, uplifting, soulful, beat boxing",sample_0140
"e-guitar, orchestra","joyful, calming, aggressive, poignant, intense","soulful, gospel, dance song",slow tempo,"e-guitar, orchestra, joyful, calming, aggressive, poignant, intense, soulful, gospel, dance song, slow tempo",sample_0141
"steady drumming rhythm, male vocalist, no percussion, no voices, no voice",melancholic,rapping,groovy music,"steady drumming rhythm, male vocalist, no percussion, no voices, no voice, melancholic, rapping, groovy music",sample_0142
"bass guitar, punchy snare, clapping","mellow, calm",classical music,"groovy synth bass, beatboxing","bass guitar, punchy snare, clapping, mellow, calm, classical music, groovy synth bass, beatboxing",sample_0143
male vocal,positive,trap,groovy drumming rhythm,"male vocal, positive, trap, groovy drumming rhythm",sample_0144
"shimmering shakers, female voice","playful, passionate",cinematic,upbeat,"shimmering shakers, female voice, playful, passionate, cinematic, upbeat",sample_0145
"acoustic guitar, bass","emotional, epic, soft rock, fun, calm",classical music,"polyrhythms, rising pattern, syncopated snare, medium tempo, rhythmic beat, groovy double bass","acoustic guitar, bass, emotional, epic, soft rock, fun, calm, classical music, polyrhythms, rising pattern, syncopated snare, medium tempo, rhythmic beat, groovy double bass",sample_0146
acoustic guitar,"uplifting, sad, energetic, mellow",rock,"groovy rhythm, moderate tempo, slower tempo, uptempo","acoustic guitar, uplifting, sad, energetic, mellow, rock, groovy rhythm, moderate tempo, slower tempo, uptempo",sample_0147
"female voice, digital drums, passionate female vocal, punchy kick","passionate, romantic, heavy metal","rock, country music, house, ambient sounds, pop song","medium tempo, rhythm","female voice, digital drums, passionate female vocal, punchy kick, passionate, romantic, heavy metal, rock, country music, house, ambient sounds, pop song, medium tempo, rhythm",sample_0148
"female voice, orchestra, passionate female vocal, digital drums, keyboard, bass","fun, soothing, nostalgic","electronic dance music, pop rock","upbeat, dance groove, groovy music, slow to medium tempo","female voice, orchestra, passionate female vocal, digital drums, keyboard, bass, fun, soothing, nostalgic, electronic dance music, pop rock, upbeat, dance groove, groovy music, slow to medium tempo",sample_0149
"no singer, female singer, guitar solo, keyboard accompaniment, flute","psychedelic, inspiring, passionate, fun, soothing","pop song, pop",fast tempo,"no singer, female singer, guitar solo, keyboard accompaniment, flute, psychedelic, inspiring, passionate, fun, soothing, pop song, pop, fast tempo",sample_0150
"punchy snare, keyboard accompaniment, male vocal, groovy bass, no singer","emotional, exciting, energetic, intense, dreamy, suspenseful, hypnotic, soothing",trap,medium to uptempo,"punchy snare, keyboard accompaniment, male vocal, groovy bass, no singer, emotional, exciting, energetic, intense, dreamy, suspenseful, hypnotic, soothing, trap, medium to uptempo",sample_0151
"keyboard, clapping, e-guitar","funky, sensual","dance music, ambient",upbeat,"keyboard, clapping, e-guitar, funky, sensual, dance music, ambient, upbeat",sample_0152
keyboard accompaniment,cheerful,"dance song, ambient noises, rock, folk song, pop, ambient, rap, gospel","slow tempo, upbeat","keyboard accompaniment, cheerful, dance song, ambient noises, rock, folk song, pop, ambient, rap, gospel, slow tempo, upbeat",sample_0153
passionate male vocal,passionate,"pop, r&b",polyrhythms,"passionate male vocal, passionate, pop, r&b, polyrhythms",sample_0154
"acoustic drums, keyboard accompaniment, claps, no percussion","calm, funky",electronic music,syncopated rhythms,"acoustic drums, keyboard accompaniment, claps, no percussion, calm, funky, electronic music, syncopated rhythms",sample_0155
"bass, male vocal, e-guitar",sad,"rock, dance music",dance rhythm,"bass, male vocal, e-guitar, sad, rock, dance music, dance rhythm",sample_0156
female vocal,"melancholic, meditative","classical music, r&b, country, blues","syncopated snare, slow, groovy drumming rhythm, 4 on the floor kick pattern","female vocal, melancholic, meditative, classical music, r&b, country, blues, syncopated snare, slow, groovy drumming rhythm, 4 on the floor kick pattern",sample_0157
strings,meditative,soul,uptempo,"strings, meditative, soul, uptempo",sample_0158
"percussion, piano, acoustic drums",eerie,"rap, r&b","medium tempo, moderate tempo","percussion, piano, acoustic drums, eerie, rap, r&b, medium tempo, moderate tempo",sample_0159
punchy snare,"spiritual, sentimental",trance,slow tempo,"punchy snare, spiritual, sentimental, trance, slow tempo",sample_0160
electronic drums,"emotional, sentimental, romantic",rock,"syncopated harmony, medium fast tempo, uptempo, acoustic rhythm guitar chords, slow tempo, rhythmic beat","electronic drums, emotional, sentimental, romantic, rock, syncopated harmony, medium fast tempo, uptempo, acoustic rhythm guitar chords, slow tempo, rhythmic beat",sample_0161
trumpets,"mellow, gentle, intense, cheerful",chill,"slow tempo, medium fast tempo","trumpets, mellow, gentle, intense, cheerful, chill, slow tempo, medium fast tempo",sample_0162
"percussion, e-bass, groovy bass, electric guitar, male singer, male vocal","funk, hypnotic, sentimental, eerie","classical, blues, trance, pop song, cinematic, house",acoustic rhythm guitar chords,"percussion, e-bass, groovy bass, electric guitar, male singer, male vocal, funk, hypnotic, sentimental, eerie, classical, blues, trance, pop song, cinematic, house, acoustic rhythm guitar chords",sample_0163
"bass, electric guitar, keyboard, digital drums","mellow, funk","latin dance music, electronic, country music",groovy bassline,"bass, electric guitar, keyboard, digital drums, mellow, funk, latin dance music, electronic, country music, groovy bassline",sample_0164
"male voice, clapping, violin","energetic, sentimental","rapping, reggae","strong drumming rhythm, medium fast tempo","male voice, clapping, violin, energetic, sentimental, rapping, reggae, strong drumming rhythm, medium fast tempo",sample_0165
male singer,soft,blues,"groovy rhythm, slow","male singer, soft, blues, groovy rhythm, slow",sample_0166
"strings, guitar solo, groovy bass, acoustic guitar, clapping, keyboard harmony, steady drumming, shimmering shakers, bass guitar",harsh,"blues, chill, folk song, trap, rock","groovy rhythm, steady rhythm","strings, guitar solo, groovy bass, acoustic guitar, clapping, keyboard harmony, steady drumming, shimmering shakers, bass guitar, harsh, blues, chill, folk song, trap, rock, groovy rhythm, steady rhythm",sample_0167
"no voices, piano accompaniment, e-bass, punchy snare","dark, emotional","house, trance",rhythm,"no voices, piano accompaniment, e-bass, punchy snare, dark, emotional, house, trance, rhythm",sample_0168
