ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval,filename,clap_score,fad_score
4VbXYuCz4M0,30,40,"/m/03qjg,/m/085jw","['low quality', 'noisy', 'mono', 'harmonica solo melody', 'acoustic rhythm guitar chords', 'happy', 'joyful', 'live performance']","The low quality recording features a live performance that consists of harmonica solo melody played over acoustic rhythm guitar chords. The recording is noisy, in mono and it sounds happy and joyful.",4,False,False,4VbXYuCz4M0.wav,0.6966129541397095,0.8458814764975493
-lPXTBXa0tE,30,40,"/m/01glhc,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/06w87,/m/07s0s5r,/m/0fx80y","['bad audio quality', 'vintage guitar tone', 'passionate', 'spirited', 'guitar demo', 'soloist', 'antique guitar', 'youtube music class', 'master class', 'buzzing noise', 'instrumental music', 'ambient room noise', 'bad audio quality', 'super tone unique tone', 'melancholic', 'country music', 'medium tempo', 'rich country traditions']",The song is an instrumental. The song is medium tempo played by a solo guitarist on a vintage super tone with an exquisite tone. The song is emotional and passionate. The song has poor audio quality.,1,False,True,-lPXTBXa0tE.wav,0.5495579242706299,0.8275098944662993
35b9UHjagaI,30,40,"/m/04rlf,/m/0l156b","['tv series theme', 'no singer', 'instrumental', 'acoustic guitar', 'maracas', 'percussive elements', 'rhythmic', 'mysterious', 'eccentric']",This is a TV series theme. It is an instrumental piece. There is a melody being played on an acoustic guitar. There are various percussive elements in this piece. The piece is mostly rhythmic and there is an eccentric feel to it. This piece could be used as an accompaniment piece in a latin dance course.,9,False,True,35b9UHjagaI.wav,0.5595059394836426,0.8612851942538207
nr9oLIsbDyQ,10,20,"/m/01kcd,/m/0319l","['tutorial', 'french horn', 'single note', 'male speaking', 'american  accent', 'brass instrument']","This is a tutorial involving the french horn. We have an American male speaking, giving instruction related to the french horn instrument. At a point in the clip, the musician plays one note on the horn.",3,False,False,nr9oLIsbDyQ.wav,0.27501851320266724,1.032127394771475
ZnBvXFDWpWo,50,60,"/m/01hgjl,/m/04rlf,/m/07qb_dv","['record scratching', 'virtuosity', 'hip hop beat', 'instrumental', 'modern production', 'low kick', 'clap']","Instrumental modern hip hop beat featuring a clap, low kick, and record scratching with virtuosity.",8,False,False,ZnBvXFDWpWo.wav,0.5768433213233948,1.31663216600408
IC_Wpalzzm8,30,40,"/m/04rlf,/m/0gywn","['pop', 'e-piano', 'acoustic drums', 'e-bass', 'male voice singing', 'higher mid-register', 'medium to uptempo']",Someone is playing a steady groove on the drums along with a simple bassline playing the footnote while a e-piano is playing minor chords panned to the right side of the speakers. Another distorted e-piano sound is playing a countermelody in a lower register panned more to the left side. A male voice is singing in the midrange. This song may be playing late night at a bar having a drink by yourself.,6,False,False,IC_Wpalzzm8.wav,0.535675585269928,1.2008114005087798
86YDiQjYU1U,40,50,"/m/01kcd,/m/0319l,/m/07c6l,/m/07gql","['fast', 'quick tempo', 'brass ensemble', 'male voice over', 'virtuosity']",A brass ensemble playing a fast piece with a quick tempo and virtuosity. Male voice over.,8,False,False,86YDiQjYU1U.wav,0.529689371585846,1.3267511273383086
AAFsg91kje4,30,40,"/m/02lkt,/m/04rlf,/m/07lnk","['electro', 'repetitive synth keys melody', 'snare roll', 'claps', 'shimmering open hat', 'filter mod', 'exciting', 'energetic']","The Electro song features a repetitive synth keys melody playing over snare roll, claps, shimmering open hats, all being affected with a filter modulation, that serves as a build up element. It sounds exciting and energetic.",4,False,False,AAFsg91kje4.wav,0.4194304347038269,1.1059129382132475
3pU34vUoO9g,70,80,"/m/02bk07,/m/04rlf,/m/0l14jd","['chanting song', 'religious song', 'male vocal harmony', 'female vocal harmony', 'no instruments', 'choral arrangement', 'slow tempo', 'reverb effect on voice']",This religious song features the main melody first sung by male voices in harmony followed by female voices in harmony. The voices sing in a hall environment giving a reverb effect. There are no instruments in this song. This song gives a holy feel. This song can be played in a church.,0,False,False,3pU34vUoO9g.wav,0.3565327823162079,1.4324888134955351
c9tRbWSk7c4,30,40,"/m/02sgy,/m/04rlf,/m/074ft,/t/dd00032","['female vocalist', 'vocalisation', 'groovy', 'perky', 'no lyrics', 'medium tempo', 'groovy electric guitar', 'funky bass line', 'rhythmic acoustic guitar', 'mellow', 'melodic', 'engaging', 'slick drumming', 'pop', 'no lyrics', 'simple beat', 'ambient', 'smooth', 'acoustic guita']","This song is a vocalisation by a female singer. The tempo is medium with an upbeat electronic guitar harmony, funky bass guitar, slick drumming and acoustic guitar accompaniment. The music is simple, engaging, pleasant, melodic, engaging and has a perky groove.",7,False,True,c9tRbWSk7c4.wav,0.48931413888931274,0.9953467989920561
k4kbpRRRgcQ,250,260,"/m/02mscn,/m/04rlf","['contemporary gospel song', 'female voice', 'synth pads', 'falsetto voice', 'percussion', 'piano', 'bass', 'synth sounds', 'slow tempo', 'easy listening']","This contemporary gospel song features a female voice. When the voice reaches a high pitch, she sings in falsetto. This is accompanied by percussion playing the floor tom and kick. The splash cymbal is played on the fourth count of the bars. A piano plays arpeggiated chords in the background. Synth pads play chords in the background filling the musicscape. This gospel song is emotional. This song can be played in a worship session in church.",0,False,False,k4kbpRRRgcQ.wav,0.4619494080543518,1.174504413700003
Arqvnp6yUCg,30,40,"/m/011k_j,/m/04rlf","['orchestral', 'timpanis', 'gong', 'uptempo']",This composition contains a lot of lower pitched percussive sounds. Timpanis are playing rolls that are getting louder at the peak a gong is played loudly. This song may be playing at a live concert.,6,False,True,Arqvnp6yUCg.wav,0.511327862739563,1.336960091686148
2UnlMwW8nyI,30,40,"/m/04rlf,/t/dd00034","[""children's song"", 'quirky sounds', 'percussion', 'bass', 'happy mood', 'accordion', 'croaking sound', 'slow tempo', 'instrumental', 'no voice', 'xylophone family instrument']",This children's song features an accordion playing chords. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. An instrument like the xylophone plays the main melody on the low frequencies. There are no voices in this song. This song is an instrumental. The mood of this song is happy. This song can be played in a children's animation series.,0,False,False,2UnlMwW8nyI.wav,0.6044391393661499,1.044332339858908
3fqWosszpnE,50,60,"/m/04rlf,/m/07qcpgn","['male singer', 'fast tempo', 'happy song', 'groovy', 'ukele melody', 'acoustic guitar', 'keyboard accompaniment', 'emphatic vocals', 'vocal backup', 'energetic', 'peppy', 'buoyant', 'dance grove', 'party song', 'club music', 'muffled sounds', 'boomy drumming', 'strong drum beats', 'clapping', 'cheering', 'happy', 'peppy', 'cheerful', 'muddled audio', 'synthesiser', 'percussion grooves', 'african percussion', 'thumping music', 'indie pop', 'ukele']","A male vocalist sings this upbeat pop song. The tempo is medium fast with thumping drum beats, percussion instruments, ukulele melody, keyboard accompaniment and rhythmic guitar. The audio is muddled making it difficult to hear the finer elements of the song. The song is energetic, enthusiastic, happy, fresh, peppy, perky , groovy. There is background chatter, clapping, cheering and rustling. The song is a Pop Rock/Alternative Indie.",7,False,True,3fqWosszpnE.wav,0.5964406728744507,1.0727892066000884
nbIwdOQ7D8A,30,40,"/m/0283d,/m/04rlf,/m/07gxw,/m/07lnk","['low quality', 'electro', 'clapping', 'distorted repetitive female vocal', 'pulsating buzzy bass', 'wide percussive elements', 'shimmering cymbals', 'punchy ""4 on the floor"" kick pattern', 'syncopated simple synth lead melody', 'hypnotic', 'energetic', 'uptempo', 'distorted']","The low quality recording features an electro song that contains distorted, repetitive female vocals over pulsating buzzy bass, wide percussive elements, shimmering cymbals, punchy ""4 on the floor"" kick pattern, claps and syncopated simple synth lead melody. It sounds hypnotic, mainly because of the repetitiveness - especially of the synth lead. It also sounds energetic, uptempo and distorted - like something you would hear in clubs during the 00s.",4,False,True,nbIwdOQ7D8A.wav,0.40096014738082886,1.496797099208731
2ZrqWkdwVzo,30,40,"/m/03q5t,/m/05148p4","['low quality', 'noisy', 'harpsichord melody', 'passionate', 'emotional']",The low quality recording features a harpsichord melody being played. The recording is extremely noisy and it sounds passionate and emotional.,4,False,False,2ZrqWkdwVzo.wav,0.6144140958786011,0.8516663456915801
I1fcUe9MoMw,120,130,"/m/015lz1,/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y,/t/dd00005","['cover', 'acoustic', 'pop music', 'ukulele', 'child male vocal', 'melodic singing', 'emotional', 'melancholic', 'chill', 'medium tempo']","This is an acoustic cover of a pop music piece. There is a boy singing melodically. The chords are being played on the ukulele. The atmosphere of the original piece is emotional, but the characteristics of the ukulele create a chill atmosphere. The piece is in medium tempo. This rendition of the piece could be used in the soundtrack of a high school drama movie/TV series. It could also be playing in the background of a coffee shop.",9,False,True,I1fcUe9MoMw.wav,0.7371876835823059,0.8977432394980376
4kKVGPDCIK8,30,40,"/m/02p0sh1,/m/02v2lh,/m/04rlf","['meditationmusic', 'male voice chanting', 'mid-range', 'synth pads', 'drones', 'plucks', 'slow tempo']",This song contains a male voice chanting a melody in the midrange while a synth is playing a drone full of overtones. Other synth pads are overlaying in a higher register while again other synth pluck sounds are playing a melody in a high key. This song may be playing in a meditation session.,6,False,False,4kKVGPDCIK8.wav,0.5399437546730042,1.3348136688231413
69oU6LfyQ_4,30,40,"/m/028ght,/m/04rlf,/m/07pzfmf","['female singer', 'live performance', 'song cover', 'romantic', 'loneliness', 'dealing with depression', 'crowds whistling', 'crowds clapping', 'poor audio quality', 'song cover', 'guitar accompaniment', 'encouraging crowd', 'emotional', 'spirited', 'passionate', 'inspiring', 'motivational', 'amateur singing', 'strong bass line', 'home video', 'music concert', 'cameras clicking']","A female singer sings this live cover version of a famous song. The song is medium tempo with guitar accompaniment, crowds cheering  and whistling and cameras clicking. The song has a poor audio quality and has a lot of ambient crowd noises,",1,False,True,69oU6LfyQ_4.wav,0.2305481880903244,1.0772582436560576
2f1UXGix_Cw,30,40,"/m/04rlf,/m/07s8j8t","['low quality', 'thin', 'distorted', 'punchy ""4 on the floor"" kick', 'shimmering open hat', 'crushed', 'techno', 'wide percussive elements', 'compilation', 'heavy']","The low quality recording features a techno song that consists of a compilation of sounds. The first version is thin and crushed, as it was played on a speaker and recorded with a poor microphone. The second version is the actual song being played, which consists of a ""4 on the floor"" kick patter, wide percussive elements and shimmering open hats. The final, third version is crushed, distorted and heavy as it consists of very loud kick punches.",4,False,True,2f1UXGix_Cw.wav,0.5266001224517822,1.2883535767554228
rkQPSAHNoeI,170,180,"/m/04rlf,/t/dd00036","['alternative rock', 'male vocal', 'melodic singing', 'electric guitar', 'bass guitar', 'acoustic drums', 'groovy', 'easygoing', 'catchy tune', 'repeated theme', 'medium tempo']",This is an alternative rock music piece. There is a male vocalist singing melodically. The electric guitar is playing a simple and catchy tune while the bass guitar plays a groovy bass line in the background. The rhythm is provided by an acoustic drum beat. This piece could be used in the soundtrack of a teenage drama or a high school TV series.,9,True,True,rkQPSAHNoeI.wav,0.5696207284927368,0.8828076864241545
tllFsEPv7Ls,310,320,"/m/02lkt,/m/03mb9,/m/04rlf","['electro', 'tinny laser percussive sound effect', 'punchy ""4 on the floor"" kick pattern', 'clapping', 'shimmering cymbals', 'echoing pulsating synth lead melody', 'energetic', 'addictive', 'groovy bass']","The Electro song features a punchy ""4 on the floor"" kick pattern perfectly complemented by groovy bass, followed by tinny laser percussive sound effects, shimmering cymbals, claps and echoing pulsating synth lead melody. Sounds energetic, a bit addictive thanks to that synth lead and something like you would hear in electronic dance music clubs.",4,False,True,tllFsEPv7Ls.wav,0.4709146320819855,1.0880291605948393
AT_076RUWPs,30,40,"/m/02x8m,/m/04rlf","['pop', 'hip-hop', 'electronic', 'male vocal', 'medium-to-high pitch singing', 'electric guitar sample', 'melodic pad', 'strong bass', 'electronic drums', 'energetic', 'danceable', 'urban']",This is a pop music piece. There is a male vocalist singing at a medium-to-high pitch in the lead. There is a melodic pad and an electric guitar sound providing the melody. A strong bass sound can be heard playing. The rhythm consists of a simple electronic drum beat. The atmosphere is energetic and danceable. This piece can be played at nightclubs and dance clubs. It could also be used during club scenes in movies.,9,False,False,AT_076RUWPs.wav,0.666958212852478,1.0487886215208952
