aspect_list,original_aspect_list,temperature,generated_tempo_tags,generated_genre_tags,generated_mood_tags,generated_instrument_tags,id
"['bass', 'digital drums', 'eerie', 'electronic', 'male voice singing', 'percussion', 'slow tempo']","['electronic', 'happy', 'pop', 'piano']",1.0,['slow tempo'],[],['eerie'],"['bass', 'male voice singing', 'percussion', 'digital drums']",0d9135709d936958c795fd3149e6fe28
"['ambient sounds', 'drums', 'medium fast tempo', 'no voice', 'passionate']","['ambient', 'energetic', 'piano']",1.0,['medium fast tempo'],['ambient sounds'],['passionate'],"['drums', 'no voice']",3d560738c73aa96d141b3e893ef6868d
"['classical', 'country music', 'fast tempo', 'flute', 'slow tempo', 'soothing']",[],2.0,"['slow tempo', 'fast tempo']","['country music', 'classical']",['soothing'],['flute'],1477a6961d8b7efc88b1dff688dd0898
"['calming', 'electric guitar', 'rock', 'slow tempo', 'uptempo']","['electronic', 'emotional', 'piano']",1.25,"['slow tempo', 'uptempo']",['rock'],['calming'],['electric guitar'],acf4fa6147f596f8ad12fbdf9843c940
"['acoustic guitar', 'classical', 'digital drums', 'flat male vocal', 'no voices', 'passionate', 'passionate female vocal', 'tambourine', 'uptempo']","['emotional', 'piano', 'orchestral', 'classical']",1.25,['uptempo'],[],['passionate'],"['no voices', 'flat male vocal', 'digital drums', 'acoustic guitar', 'passionate female vocal', 'tambourine']",dc35cf4323d8debe4bbdfab138f1961d
"['bass', 'cheerful', 'fast tempo', 'happy', 'medium tempo', 'no voices', 'pop']","['energetic', 'drums', 'bass', 'dance', 'pop', 'happy']",2.0,"['fast tempo', 'medium tempo']",[],['cheerful'],['no voices'],0e928abbc75962c438c169a189e07766
"['classical music', 'dramatic', 'dreamy', 'emotional', 'energetic', 'fast tempo', 'medium tempo', 'mellow', 'orchestra', 'uptempo']",[],2.0,"['medium tempo', 'uptempo', 'fast tempo']",['classical music'],"['dreamy', 'dramatic', 'energetic', 'emotional', 'mellow']",['orchestra'],b0c17b5e164180f130e8ebe664f0bd44
"['bass', 'blues', 'emotional', 'slow tempo', 'uptempo']","['drums', 'bass', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",1.0,"['slow tempo', 'uptempo']",['blues'],['emotional'],[],2edebecf6b5d595510b0c04eca8b8610
"['electronic drums', 'electronic music', 'energetic', 'fast tempo', 'groovy bass', 'techno']",[],2.0,['fast tempo'],"['techno', 'electronic music']",['energetic'],"['electronic drums', 'groovy bass']",6ef0a8262a0a88beb587a04540c1a5c3
"['acoustic guitar', 'classical', 'country', 'emotional', 'flat male vocal', 'rock', 'sad', 'slow tempo', 'weird']","['happy', 'pop', 'piano']",1.25,['slow tempo'],"['rock', 'classical', 'country']","['emotional', 'weird', 'sad']","['acoustic guitar', 'flat male vocal']",d5a2cb5244e601e99b1bed5bf16622f9
"['electric guitar', 'fun', 'no voices', 'rock', 'uptempo']","['happy', 'pop', 'piano']",1.25,['uptempo'],['rock'],['fun'],"['electric guitar', 'no voices']",b2f3e0d2f4cab1eb0f1c4b09f4b098c5
"['bass guitar', 'dramatic', 'electronic music', 'heavy metal', 'intense', 'slow tempo']","['happy', 'jazz', 'piano']",1.0,['slow tempo'],['electronic music'],"['heavy metal', 'dramatic', 'intense']",['bass guitar'],88b894ff12be42a47e237dda58e628e5
"['acoustic drums', 'cinematic', 'epic', 'medium tempo']","['happy', 'pop', 'guitar']",1.5,['medium tempo'],['cinematic'],['epic'],['acoustic drums'],5eab16e99031a1a9a5b435a77dc2074b
"['acoustic drums', 'acoustic guitar', 'country music', 'meditative', 'psychedelic', 'slow tempo']",[],2.0,['slow tempo'],['country music'],"['psychedelic', 'meditative']","['acoustic guitar', 'acoustic drums']",592544defa9460954ed5ff8a28013a78
"['acoustic guitar', 'country', 'emotional', 'indie', 'male vocal', 'medium tempo', 'passionate', 'rock']","['happy', 'indie', 'pop', 'guitar']",0.75,['medium tempo'],"['country', 'rock']","['emotional', 'passionate']","['acoustic guitar', 'male vocal']",b72cb5ffc7510e1b8ec913e5b3ca6091
"['classical music', 'dance', 'fun', 'guitar', 'happy', 'medium fast tempo', 'slow tempo']","['energetic', 'guitar', 'strings', 'happy', 'house']",1.25,"['slow tempo', 'medium fast tempo']","['dance', 'classical music']",['fun'],[],13eb219e5b7a04915414b3003e8913b2
"['electric guitar', 'emotional', 'gospel', 'medium tempo', 'pop']","['guitar', 'rock', 'pop', 'happy', 'folk']",1.25,['medium tempo'],['gospel'],['emotional'],['electric guitar'],86769a059fa297185a0bf2c39d1a3532
"['ambient', 'bass', 'calming', 'digital drums', 'slow tempo']","['ambient', 'emotional', 'pop', 'guitar']",1.0,['slow tempo'],[],['calming'],"['bass', 'digital drums']",07cd6cb7222803c7b1bee8c30c83f025
"['bass guitar', 'drums', 'electronic music', 'energetic', 'medium tempo', 'upbeat']","['drums', 'jazz', 'funk', 'piano']",1.0,"['upbeat', 'medium tempo']",['electronic music'],['energetic'],['bass guitar'],c4c5b27009572753f678a983d4a0cc41
"['claps', 'jazz', 'medium fast tempo', 'passionate']",[],2.0,['medium fast tempo'],['jazz'],['passionate'],['claps'],504d6051dc9414ae72f93a9b6bcf0efd
"['classical', 'flat male vocal', 'groovy bass', 'harsh', 'no voices', 'orchestra', 'percussion', 'shimmering cymbals', 'uptempo']","['energetic', 'indie', 'drums']",1.0,['uptempo'],['classical'],['harsh'],"['groovy bass', 'orchestra', 'no voices', 'flat male vocal', 'percussion', 'shimmering cymbals']",130419942a592c54b44c83f0c2040c66
"['energetic', 'fast tempo', 'female voice', 'happy mood', 'male voice singing', 'techno']","['bass', 'electronic', 'techno', 'funk', 'house']",0.5,['fast tempo'],[],"['happy mood', 'energetic']","['male voice singing', 'female voice']",44fd18cb6bb02ef1de5204931877cb90
"['emotional', 'keyboard harmony', 'rock', 'slow tempo', 'steady drumming rhythm', 'western classical music']",[],2.0,['slow tempo'],"['rock', 'western classical music']",['emotional'],"['keyboard harmony', 'steady drumming rhythm']",77dac2a6c390037f14e35d7599747fd6
"['bass', 'dark', 'electronic', 'happy mood', 'slow tempo']","['energetic', 'drums', 'bass', 'rock']",1.5,['slow tempo'],['electronic'],"['dark', 'happy mood']",[],51b20604e29ff016f451e77f8cf29985
"['calming', 'cinematic', 'fast tempo', 'meditation', 'no percussion', 'slow tempo', 'soothing', 'suspenseful']","['emotional', 'piano', 'classical']",2.0,"['slow tempo', 'fast tempo']","['cinematic', 'meditation']","['calming', 'soothing', 'suspenseful']",['no percussion'],3be45c841171aae1dfc6c03a28619f56
"['aggressive', 'drums', 'male voice singing', 'medium to uptempo', 'pop']","['energetic', 'drums', 'electronic', 'pop', 'keyboard']",1.25,['medium to uptempo'],[],['aggressive'],['male voice singing'],ddbbedf1b527c0d7569a4ad17bd29829
"['dreamy', 'energetic', 'flat male vocal', 'fun', 'happy', 'hip hop', 'medium tempo', 'rock', 'spiritual']","['emotional', 'piano', 'classical']",1.0,['medium tempo'],"['rock', 'hip hop']","['happy', 'dreamy', 'fun', 'energetic', 'spiritual']",['flat male vocal'],6349813f32c336a02e9740b020672081
"['dance', 'electronic dance music', 'groovy', 'hip hop', 'no voices', 'passionate', 'playful']","['emotional', 'piano', 'classical']",0.75,['groovy'],"['hip hop', 'electronic dance music', 'dance']","['passionate', 'playful']",['no voices'],a901ff844b4a96a43ff40bbcaf7c3075
"['e-guitar', 'emotional', 'energetic', 'fast tempo', 'piano', 'pop', 'uplifting', 'uptempo']",[],2.0,"['uptempo', 'fast tempo']",['pop'],"['energetic', 'uplifting', 'emotional']","['piano', 'e-guitar']",b709310bc0fe8ccb51d1d412fb9a087e
"['ambient sounds', 'emotional', 'male voice singing', 'medium tempo', 'passionate female vocal']","['happy', 'pop', 'guitar']",1.0,['medium tempo'],['ambient sounds'],['emotional'],"['male voice singing', 'passionate female vocal']",47d5420f244cf7752bfc4462ca7bb81d
"['acoustic guitar', 'blues', 'groovy bass', 'male voice', 'medium tempo', 'passionate', 'upbeat']","['dance', 'happy', 'drums']",0.75,"['medium tempo', 'upbeat']",['blues'],['passionate'],"['male voice', 'acoustic guitar', 'groovy bass']",e063dda4f18b51b73a0fb8287d0372c2
"['acoustic drums', 'epic', 'folk', 'groovy', 'uptempo']",[],2.0,"['groovy', 'uptempo']",['folk'],['epic'],['acoustic drums'],8fb9d9d729fbbb5ea6034938381b37fc
"['bass', 'electronic', 'energetic', 'fast tempo', 'harsh', 'jazz', 'no singer', 'percussion', 'uptempo']","['piano', 'happy', 'jazz', 'classical']",0.5,"['uptempo', 'fast tempo']",['electronic'],"['energetic', 'harsh']","['no singer', 'percussion', 'bass']",2d83439d8a47447ffa9201e750c596e2
"['bass guitar', 'dramatic', 'drums', 'fast tempo', 'heavy metal', 'movie music']","['emotional', 'piano', 'classical']",0.5,['fast tempo'],['movie music'],"['heavy metal', 'dramatic']","['bass guitar', 'drums']",0cc6c36ed54a1f8804469a94cd3c3b67
"['emotional', 'keyboard harmony', 'male voice', 'movie soundtrack', 'slow tempo']","['happy', 'pop', 'guitar']",1.0,['slow tempo'],['movie soundtrack'],['emotional'],"['male voice', 'keyboard harmony']",40c394d987e56f6417d94de87f0d2c22
"['ambient', 'calming', 'digital drums', 'ethereal', 'slow tempo']","['ambient', 'happy', 'electronic', 'guitar']",0.75,['slow tempo'],[],"['calming', 'ethereal']",['digital drums'],e67467cc6b0131bc79d3d41cb07444d1
"['dance', 'dreamy', 'electronic', 'flat male vocal', 'happy', 'uptempo']","['energetic', 'electronic', 'dance', 'happy', 'piano']",0.75,['uptempo'],['dance'],['dreamy'],['flat male vocal'],96240209d83c98eebf4831ddcf42e8cb
"['ambient sounds', 'bass', 'cheerful', 'electronic music', 'fast tempo', 'harsh', 'hypnotic', 'rock', 'techno', 'uptempo']","['energetic', 'drums', 'metal', 'bass', 'rock']",0.75,"['fast tempo', 'uptempo']","['electronic music', 'ambient sounds', 'techno']","['hypnotic', 'harsh', 'cheerful']",[],25211344139bb686c33bfd09ab73e7be
"['energetic', 'folk', 'groovy', 'groovy bass']","['piano', 'happy', 'classical']",1.25,['groovy'],['folk'],['energetic'],['groovy bass'],9a5324555e67ac84322e50d0dbcea0bf
"['dance', 'drums', 'electronic music', 'energetic', 'fast tempo', 'happy mood', 'male voice']","['energetic', 'drums', 'bass', 'dance', 'pop']",1.0,['fast tempo'],['electronic music'],"['energetic', 'happy mood']",['male voice'],d66e869ea42d5cb575cdc9263821a352
"['cheerful', 'clapping', 'energetic', 'fast tempo', 'female singer', 'folk music', 'keyboard harmony', 'pop song']",[],2.0,['fast tempo'],"['pop song', 'folk music']","['cheerful', 'energetic']","['female singer', 'keyboard harmony', 'clapping']",b033b1199c1caee08f427af5f2c101c9
"['classical', 'classical music', 'electronic drums', 'female singer', 'passionate', 'slower tempo', 'upbeat']","['emotional', 'pop', 'piano']",1.5,"['slower tempo', 'upbeat']","['classical music', 'classical']",['passionate'],"['female singer', 'electronic drums']",60c681bd87a45cde6849389cc8db730a
"['emotional', 'mellow', 'piano', 'pop rock', 'slow tempo']","['energetic', 'piano', 'rock', 'guitar']",1.0,['slow tempo'],['pop rock'],"['mellow', 'emotional']",[],8ce7b36e0a67b2fe7882afb19962aeb3
"['dark', 'moderate tempo', 'percussion', 'rock']","['happy', 'folk', 'guitar']",2.0,['moderate tempo'],['rock'],['dark'],['percussion'],2a5c705095fd319be7f0c30731ee82aa
"['bass', 'electric guitar', 'electronic music', 'guitar solo', 'medium tempo', 'passionate', 'spiritual']",[],2.0,['medium tempo'],['electronic music'],"['passionate', 'spiritual']","['electric guitar', 'guitar solo', 'bass']",69c8b96b7c3a848a21cdb405becb3a1a
"['classical music', 'dramatic', 'epic', 'flute', 'movie music', 'slow tempo', 'strings']","['piano', 'happy', 'strings', 'classical']",0.75,['slow tempo'],"['movie music', 'classical music']","['dramatic', 'epic']",['flute'],28e00936c7efb82f7493e2f1b6f0dd1c
"['classical', 'digital drums', 'fast tempo', 'medium tempo', 'medium to uptempo', 'no voices', 'passionate', 'percussion', 'piano', 'violin']",[],2.0,"['fast tempo', 'medium to uptempo', 'medium tempo']",['classical'],['passionate'],"['no voices', 'digital drums', 'violin', 'piano', 'percussion']",564512cc435c36737d61ff287aaa8d96
"['bass', 'electronic', 'funk', 'heavy metal', 'uptempo']","['energetic', 'drums', 'bass', 'electronic', 'funk', 'rock', 'keyboard', 'violin']",2.0,['uptempo'],[],['heavy metal'],[],8f65786c2c3f8a46f2f478a905c4eca4
"['orchestral', 'piano', 'rhythm', 'spiritual']","['drums', 'jazz', 'funk', 'piano']",1.0,['rhythm'],['orchestral'],['spiritual'],[],3aa1b5597f30dd16d3c37bc0af52a27b
"['acoustic drums', 'aggressive', 'cinematic', 'e-bass', 'male vocal', 'mellow', 'suspenseful', 'upbeat', 'uptempo']","['jazz', 'funk', 'piano']",1.0,"['uptempo', 'upbeat']",['cinematic'],"['aggressive', 'suspenseful', 'mellow']","['acoustic drums', 'e-bass', 'male vocal']",66897aced65dde63ed4f3ba139bd6084
"['calming', 'classical', 'medium tempo', 'no singer', 'slower to medium tempo', 'uptempo']","['ambient', 'emotional', 'piano', 'classical']",1.25,"['medium tempo', 'uptempo', 'slower to medium tempo']",[],['calming'],['no singer'],ab7ae83739acecfb0d4402304ad5b55f
"['calming', 'classical', 'flat male vocal', 'no voices', 'orchestra', 'passionate female vocal', 'shimmering shakers', 'tambourine', 'upbeat']","['electronic', 'emotional', 'piano', 'classical']",1.5,['upbeat'],[],['calming'],"['passionate female vocal', 'tambourine', 'shimmering shakers', 'flat male vocal', 'orchestra', 'no voices']",03c9e2705c270d7ad1f38020165733a0
"['chaotic', 'classical music', 'emotional', 'fast tempo', 'slow tempo', 'soothing', 'violin']","['drums', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",1.0,"['fast tempo', 'slow tempo']",['classical music'],"['soothing', 'emotional', 'chaotic']",[],d11339abc8023a56ca9f285d2c99fe8c
"['bass', 'happy mood', 'moderate tempo', 'movie music', 'piano']","['energetic', 'drums', 'bass', 'rock']",1.25,['moderate tempo'],['movie music'],['happy mood'],['piano'],85746887b5127aee319a9157e1cbe15b
"['acoustic drums', 'funky', 'keyboard', 'medium tempo', 'r&b', 'slow tempo', 'spiritual']","['drums', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",1.25,"['slow tempo', 'medium tempo']",['r&b'],"['spiritual', 'funky']",['acoustic drums'],9d79c8e168a0c75c7ac63ad774335384
"['calming', 'e-bass', 'hip hop', 'jazz', 'meditative', 'medium tempo', 'passionate female vocal', 'pop', 'r&b']","['ambient', 'emotional', 'piano']",1.0,['medium tempo'],"['pop', 'hip hop', 'jazz', 'r&b']","['meditative', 'calming']","['passionate female vocal', 'e-bass']",76fa9f8a12ba12a5f741051fabf5c7d2
"['dance', 'drums', 'energetic', 'female voice', 'medium tempo']","['energetic', 'drums', 'metal', 'guitar']",1.25,['medium tempo'],['dance'],['energetic'],['female voice'],c89c0390f9e943a6469d47fbe5a47e65
"['bass', 'dance song', 'electronic music', 'happy mood', 'moderate tempo', 'no voices']","['energetic', 'drums', 'bass', 'dance', 'keyboard', 'piano']",2.0,['moderate tempo'],"['electronic music', 'dance song']",['happy mood'],['no voices'],3876ecc25eba86382df0622594e64c1b
"['drums', 'electronic music', 'medium to uptempo', 'playful', 'rock music']","['drums', 'happy', 'pop', 'piano']",1.25,['medium to uptempo'],"['rock music', 'electronic music']",['playful'],[],206c8e235dbe78e003c64bdb146bb3a9
"['emotional', 'fast tempo', 'hip hop', 'passionate', 'passionate female vocal', 'rock']","['ambient', 'happy', 'piano']",0.5,['fast tempo'],"['hip hop', 'rock']","['emotional', 'passionate']",['passionate female vocal'],33dfb2e221b1360d862af5195efee943
"['aggressive', 'clapping', 'flat male vocal', 'medium tempo', 'metal', 'uptempo']","['energetic', 'metal', 'guitar']",1.25,"['uptempo', 'medium tempo']",['metal'],['aggressive'],"['clapping', 'flat male vocal']",0ca65634519c2e962829dc460b177421
"['acoustic guitar', 'ballad', 'emotional', 'male voice', 'medium to uptempo']","['energetic', 'piano', 'classical']",1.0,['medium to uptempo'],['ballad'],['emotional'],"['male voice', 'acoustic guitar']",60b7eb029c4789e126d59468e83bb39f
"['dramatic', 'electronic', 'piano', 'slow tempo']","['bass', 'electronic', 'funk', 'ambient', 'piano']",0.5,['slow tempo'],[],['dramatic'],[],a97a74d5b64a10e65d4a520bfd600b58
"['calming', 'emotional', 'flat male vocal', 'hip hop', 'medium tempo']","['ambient', 'happy', 'guitar']",2.0,['medium tempo'],['hip hop'],"['emotional', 'calming']",['flat male vocal'],89179fdb245033f517057f181009fd73
"['classical', 'no percussion', 'slow tempo', 'weird']","['ambient', 'emotional', 'piano']",1.0,['slow tempo'],['classical'],['weird'],['no percussion'],cbd580eafbe89ba038bc152943c6b891
"['ambient', 'emotional', 'piano', 'slow tempo']","['bass', 'electronic', 'funk', 'ambient', 'piano']",1.0,['slow tempo'],[],['emotional'],[],310e164b38b8f7fcb853441fa72bccb5
"['emotional', 'groovy', 'passionate', 'pop', 'punchy kick', 'rock']","['emotional', 'pop', 'folk', 'guitar']",0.5,['groovy'],['rock'],"['emotional', 'passionate']",['punchy kick'],19d4383d196bb9b271949c585900d61a
"['e-guitar', 'funky', 'medium tempo', 'slow tempo', 'soulful']","['emotional', 'piano', 'classical']",1.0,"['medium tempo', 'slow tempo']",['soulful'],['funky'],['e-guitar'],388cb96914250fbbabf5e2c6c3ef437e
"['bass', 'cinematic', 'eerie', 'intense', 'moderate tempo', 'passionate']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin']",0.5,['moderate tempo'],['cinematic'],"['passionate', 'eerie', 'intense']",[],85f23dfb6fcd258a1cef58063a600ee7
"['classical', 'contemporary', 'emotional', 'piano']","['classical', 'emotional', 'ambient', 'violin', 'piano']",1.0,['contemporary'],[],['emotional'],[],03906cf759a87711d05f0a32d3f50651
"['alternative rock', 'bass guitar', 'drums', 'electric guitar', 'energetic', 'groovy', 'indie']","['energetic', 'drums', 'bass', 'rock', 'emotional', 'indie']",0.5,['groovy'],['alternative rock'],[],"['electric guitar', 'bass guitar']",14b498cef9a135e6ca88e6220de4fc86
"['calming', 'cheerful', 'folk', 'medium tempo', 'violin']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin']",0.75,['medium tempo'],['folk'],"['calming', 'cheerful']",[],9126ea084e27be8739637744fa7c6dce
"['emotional', 'energetic', 'female singer', 'male singer', 'medium tempo', 'passionate', 'pop']",[],2.0,['medium tempo'],['pop'],"['emotional', 'energetic', 'passionate']","['male singer', 'female singer']",3550dc1b93884978d7a5af25d7d24ab1
"['acoustic guitar', 'bass guitar', 'dreamy', 'guitar', 'indie', 'slow tempo']","['energetic', 'guitar', 'electronic', 'strings', 'pop', 'indie']",1.5,['slow tempo'],[],['dreamy'],"['bass guitar', 'acoustic guitar']",e97a1666be9fcfc784c5aa52ea20d402
"['eerie', 'electronic drums', 'jazz', 'piano', 'r&b', 'upbeat']","['energetic', 'drums', 'keyboard', 'indie', 'violin', 'piano']",1.0,['upbeat'],"['r&b', 'jazz']",['eerie'],['electronic drums'],933236f6df4d39a2df5d12c305e4696c
"['drums', 'funky', 'medium to uptempo', 'pop', 'slow tempo']","['energetic', 'drums', 'bass', 'rock']",1.0,"['slow tempo', 'medium to uptempo']",['pop'],['funky'],[],59a7140a5818263ebe0c56161fee9a44
"['ambient', 'calming', 'female voice', 'medium tempo', 'playful']","['happy', 'trance', 'piano']",1.0,['medium tempo'],['ambient'],"['playful', 'calming']",['female voice'],a025c13fe539616458fd488108cb0f23
